Name,State,Year,Population.Size,CalfCowRatio,Sample.Size_Calf.Cow,Survey.Month_Calf.Cow,Females.Harvested_Harvest,PrePost,Eprecipb,Eprecipa,Totprecipb,Totprecipa,Ewinter,Wintertot,Wintera,Grizzly.Bear,Wolf,SummerNDVI,WinterNDVI,Ecotype
6,1,1998,160,48.03921569,151,April,NA,post,184.7638,187.164,317.9295,415.8972,176.2448,328.3246,328.3246,Occasional sighting,Present at low densities,6.430248476,3.97371871,B
6,1,1998,160,48.03921569,151,April,NA,post,184.7638,187.164,317.9295,415.8972,176.2448,328.3246,328.3246,Occasional sighting,Present at low densities,6.430248476,3.97371871,B
6,1,1999,192,51.2605042,180,April,NA,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,2003,179,28.77697842,179,April,NA,post,164.9606,159.2832,211.635,293.6268,127.6779,225.573,225.573,Occasional sighting,Present at low densities,2.390220923,1.148069495,B
6,1,1999,192,51.2605042,180,April,NA,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,2003,179,28.77697842,179,April,NA,post,164.9606,159.2832,211.635,293.6268,127.6779,225.573,225.573,Occasional sighting,Present at low densities,2.390220923,1.148069495,B
6,1,2000,68,58.53658537,65,April,NA,post,202.4461,122.129,294.9768,238.2865,72.8033,194.397,194.397,Occasional sighting,Present at low densities,2.643604415,-1.277030051,B
6,1,2000,68,58.53658537,65,April,NA,post,202.4461,122.129,294.9768,238.2865,72.8033,194.397,194.397,Occasional sighting,Present at low densities,2.643604415,-1.277030051,B
6,1,2001,154,45.54455446,147,April,NA,post,171.0752,202.4461,265.85405,294.9768,100.4077,271.7335,271.7335,Occasional sighting,Present at low densities,-7.558840009,-14.5351315,B
6,1,2001,154,45.54455446,147,April,NA,post,171.0752,202.4461,265.85405,294.9768,100.4077,271.7335,271.7335,Occasional sighting,Present at low densities,-7.558840009,-14.5351315,B
6,1,2001,154,45.54455446,147,April,NA,post,171.0752,202.4461,265.85405,294.9768,100.4077,271.7335,271.7335,Occasional sighting,Present at low densities,-7.558840009,-14.5351315,B
6,1,2002,227,41.25,226,April,NA,post,159.2832,171.0752,293.6268,265.85405,112.4547,329.3484,329.3484,Occasional sighting,Present at low densities,-7.216459534,-7.108607369,B
6,1,2002,227,41.25,226,April,NA,post,159.2832,171.0752,293.6268,265.85405,112.4547,329.3484,329.3484,Occasional sighting,Present at low densities,-7.216459534,-7.108607369,B
6,1,2002,227,41.25,226,April,NA,post,159.2832,171.0752,293.6268,265.85405,112.4547,329.3484,329.3484,Occasional sighting,Present at low densities,-7.216459534,-7.108607369,B
6,1,1996,69,32.69230769,69,April,NA,post,200.1793,233.155,296.31233,391.6674,248.7019,371.317,371.317,Occasional sighting,Present at low densities,1.319059489,-0.007645567,B
6,1,1999,192,51.2605042,180,April,NA,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,2002,248,20.71428571,169,April,10,post,159.2832,171.0752,293.6268,265.85405,112.4547,329.3484,329.3484,Occasional sighting,Present at low densities,-7.216459534,-7.108607369,B
6,1,1998,227,38.19444444,199,April,NA,post,184.7638,187.164,317.9295,415.8972,176.2448,328.3246,328.3246,Occasional sighting,Present at low densities,6.430248476,3.97371871,B
6,1,1999,260,55.47945206,227,April,8,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,1999,260,55.47945206,227,April,8,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,1999,260,55.47945206,227,April,8,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,2000,234,36,204,April,19,post,202.4461,122.129,294.9768,238.2865,72.8033,194.397,194.397,Occasional sighting,Present at low densities,2.643604415,-1.277030051,B
6,1,2000,234,36,204,April,19,post,202.4461,122.129,294.9768,238.2865,72.8033,194.397,194.397,Occasional sighting,Present at low densities,2.643604415,-1.277030051,B
6,1,2000,234,36,204,April,19,post,202.4461,122.129,294.9768,238.2865,72.8033,194.397,194.397,Occasional sighting,Present at low densities,2.643604415,-1.277030051,B
6,1,2001,261,34.7826087,217,April,8,post,171.0752,202.4461,265.85405,294.9768,100.4077,271.7335,271.7335,Occasional sighting,Present at low densities,-7.558840009,-14.5351315,B
6,1,2010,195,21.58273381,169,April,23,post,230.0582,159.3382,359.3903,281.137,183.4823,341.5012,341.5012,Occasional sighting,Present at low densities,4.129310408,2.537526643,B
6,1,2001,261,34.7826087,217,April,8,post,171.0752,202.4461,265.85405,294.9768,100.4077,271.7335,271.7335,Occasional sighting,Present at low densities,-7.558840009,-14.5351315,B
6,1,1997,181,31.00775194,169,April,NA,post,187.164,200.1793,415.8972,296.31233,132.6857,229.2076,229.2076,Occasional sighting,Present at low densities,10.22519496,8.116368847,B
6,1,2002,248,20.71428571,169,April,10,post,159.2832,171.0752,293.6268,265.85405,112.4547,329.3484,329.3484,Occasional sighting,Present at low densities,-7.216459534,-7.108607369,B
6,1,2002,248,20.71428571,169,April,10,post,159.2832,171.0752,293.6268,265.85405,112.4547,329.3484,329.3484,Occasional sighting,Present at low densities,-7.216459534,-7.108607369,B
6,1,2003,192,21.42857143,170,April,30,post,164.9606,159.2832,211.635,293.6268,127.6779,225.573,225.573,Occasional sighting,Present at low densities,2.390220923,1.148069495,B
6,1,2003,192,21.42857143,170,April,30,post,164.9606,159.2832,211.635,293.6268,127.6779,225.573,225.573,Occasional sighting,Present at low densities,2.390220923,1.148069495,B
6,1,2003,192,21.42857143,170,April,30,post,164.9606,159.2832,211.635,293.6268,127.6779,225.573,225.573,Occasional sighting,Present at low densities,2.390220923,1.148069495,B
6,1,2004,215,43.24324324,159,April,11,post,153.8722,164.9606,297.9529,211.635,80.3938,215.6682,215.6682,Occasional sighting,Present at low densities,-2.26505771,-3.380764433,B
6,1,2004,215,43.24324324,159,April,11,post,153.8722,164.9606,297.9529,211.635,80.3938,215.6682,215.6682,Occasional sighting,Present at low densities,-2.26505771,-3.380764433,B
6,1,2004,215,43.24324324,159,April,11,post,153.8722,164.9606,297.9529,211.635,80.3938,215.6682,215.6682,Occasional sighting,Present at low densities,-2.26505771,-3.380764433,B
6,1,2006,180,35.34482759,157,April,11,post,84.7689,229.7615,207.469,364.4866,127.3064,251.6664,251.6664,Occasional sighting,Present at low densities,-2.591314364,-4.45697165,B
6,1,2001,261,34.7826087,217,April,8,post,171.0752,202.4461,265.85405,294.9768,100.4077,271.7335,271.7335,Occasional sighting,Present at low densities,-7.558840009,-14.5351315,B
6,1,1993,128,21.83908046,106,April,1,post,248.5568,296.0144,453.3343,466.3553,109.181,233.2857,233.2857,Occasional sighting,Present at low densities,9.191310507,6.876269203,B
6,1,1989,146,27.83505155,124,April,2,post,121.7103,183.1454,342.0407,230.43206,154.778,222.1665,222.1665,Occasional sighting,Present at low densities,1.078590822,-1.728265608,B
6,1,1989,146,27.83505155,124,April,2,post,121.7103,183.1454,342.0407,230.43206,154.778,222.1665,222.1665,Occasional sighting,Present at low densities,1.078590822,-1.728265608,B
6,1,1989,146,27.83505155,124,April,2,post,121.7103,183.1454,342.0407,230.43206,154.778,222.1665,222.1665,Occasional sighting,Present at low densities,1.078590822,-1.728265608,B
6,1,1991,138,36.36363636,120,April,9,post,186.9775,81.911,314.1008,329.7128,129.5618,224.2797,224.2797,Occasional sighting,Present at low densities,0.734127365,-3.542234089,B
6,1,1991,138,36.36363636,120,April,9,post,186.9775,81.911,314.1008,329.7128,129.5618,224.2797,224.2797,Occasional sighting,Present at low densities,0.734127365,-3.542234089,B
6,1,1991,138,36.36363636,120,April,9,post,186.9775,81.911,314.1008,329.7128,129.5618,224.2797,224.2797,Occasional sighting,Present at low densities,0.734127365,-3.542234089,B
6,1,1992,173,26.54867257,143,April,4,post,296.0144,186.9775,466.3553,314.1008,117.3802,263.9104,263.9104,Occasional sighting,Present at low densities,4.425525498,3.74007022,B
6,1,1992,173,26.54867257,143,April,4,post,296.0144,186.9775,466.3553,314.1008,117.3802,263.9104,263.9104,Occasional sighting,Present at low densities,4.425525498,3.74007022,B
6,1,1992,173,26.54867257,143,April,4,post,296.0144,186.9775,466.3553,314.1008,117.3802,263.9104,263.9104,Occasional sighting,Present at low densities,4.425525498,3.74007022,B
6,1,1998,227,38.19444444,199,April,NA,post,184.7638,187.164,317.9295,415.8972,176.2448,328.3246,328.3246,Occasional sighting,Present at low densities,6.430248476,3.97371871,B
6,1,1993,128,21.83908046,106,April,1,post,248.5568,296.0144,453.3343,466.3553,109.181,233.2857,233.2857,Occasional sighting,Present at low densities,9.191310507,6.876269203,B
6,1,1998,227,38.19444444,199,April,NA,post,184.7638,187.164,317.9295,415.8972,176.2448,328.3246,328.3246,Occasional sighting,Present at low densities,6.430248476,3.97371871,B
6,1,1995,188,25.19685039,159,April,8,post,233.155,130.5004,391.6674,277.2335,222.9917,356.215,356.215,Occasional sighting,Present at low densities,6.778554555,4.910042812,B
6,1,1995,188,25.19685039,159,April,8,post,233.155,130.5004,391.6674,277.2335,222.9917,356.215,356.215,Occasional sighting,Present at low densities,6.778554555,4.910042812,B
6,1,1995,188,25.19685039,159,April,8,post,233.155,130.5004,391.6674,277.2335,222.9917,356.215,356.215,Occasional sighting,Present at low densities,6.778554555,4.910042812,B
6,1,1996,191,31.74603175,166,April,NA,post,200.1793,233.155,296.31233,391.6674,248.7019,371.317,371.317,Occasional sighting,Present at low densities,1.319059489,-0.007645567,B
6,1,1996,191,31.74603175,166,April,NA,post,200.1793,233.155,296.31233,391.6674,248.7019,371.317,371.317,Occasional sighting,Present at low densities,1.319059489,-0.007645567,B
6,1,1996,191,31.74603175,166,April,NA,post,200.1793,233.155,296.31233,391.6674,248.7019,371.317,371.317,Occasional sighting,Present at low densities,1.319059489,-0.007645567,B
6,1,1997,181,31.00775194,169,April,NA,post,187.164,200.1793,415.8972,296.31233,132.6857,229.2076,229.2076,Occasional sighting,Present at low densities,10.22519496,8.116368847,B
6,1,1997,181,31.00775194,169,April,NA,post,187.164,200.1793,415.8972,296.31233,132.6857,229.2076,229.2076,Occasional sighting,Present at low densities,10.22519496,8.116368847,B
6,1,2005,194,12.21374046,147,April,26,post,229.7615,153.8722,364.4866,297.9529,170.292,239.9248,239.9248,Occasional sighting,Present at low densities,11.18660674,11.91950771,B
6,1,1993,128,21.83908046,106,April,1,post,248.5568,296.0144,453.3343,466.3553,109.181,233.2857,233.2857,Occasional sighting,Present at low densities,9.191310507,6.876269203,B
6,1,1997,34,61.11111111,29,April,NA,post,187.164,200.1793,415.8972,296.31233,132.6857,229.2076,229.2076,Occasional sighting,Present at low densities,10.22519496,8.116368847,B
6,1,1993,65,38.63636364,61,April,NA,post,248.5568,296.0144,453.3343,466.3553,109.181,233.2857,233.2857,Occasional sighting,Present at low densities,9.191310507,6.876269203,B
6,1,1993,65,38.63636364,61,April,NA,post,248.5568,296.0144,453.3343,466.3553,109.181,233.2857,233.2857,Occasional sighting,Present at low densities,9.191310507,6.876269203,B
6,1,1995,62,32.5,53,April,NA,post,233.155,130.5004,391.6674,277.2335,222.9917,356.215,356.215,Occasional sighting,Present at low densities,6.778554555,4.910042812,B
6,1,1995,62,32.5,53,April,NA,post,233.155,130.5004,391.6674,277.2335,222.9917,356.215,356.215,Occasional sighting,Present at low densities,6.778554555,4.910042812,B
6,1,1995,62,32.5,53,April,NA,post,233.155,130.5004,391.6674,277.2335,222.9917,356.215,356.215,Occasional sighting,Present at low densities,6.778554555,4.910042812,B
6,1,1996,44,27.27272727,42,April,NA,post,200.1793,233.155,296.31233,391.6674,248.7019,371.317,371.317,Occasional sighting,Present at low densities,1.319059489,-0.007645567,B
6,1,1996,44,27.27272727,42,April,NA,post,200.1793,233.155,296.31233,391.6674,248.7019,371.317,371.317,Occasional sighting,Present at low densities,1.319059489,-0.007645567,B
6,1,1996,44,27.27272727,42,April,NA,post,200.1793,233.155,296.31233,391.6674,248.7019,371.317,371.317,Occasional sighting,Present at low densities,1.319059489,-0.007645567,B
6,1,2005,194,12.21374046,147,April,26,post,229.7615,153.8722,364.4866,297.9529,170.292,239.9248,239.9248,Occasional sighting,Present at low densities,11.18660674,11.91950771,B
6,1,1997,34,61.11111111,29,April,NA,post,187.164,200.1793,415.8972,296.31233,132.6857,229.2076,229.2076,Occasional sighting,Present at low densities,10.22519496,8.116368847,B
6,1,1992,66,45,58,April,NA,post,296.0144,186.9775,466.3553,314.1008,117.3802,263.9104,263.9104,Occasional sighting,Present at low densities,4.425525498,3.74007022,B
6,1,1998,31,52.63157895,29,April,NA,post,184.7638,187.164,317.9295,415.8972,176.2448,328.3246,328.3246,Occasional sighting,Present at low densities,6.430248476,3.97371871,B
6,1,1998,31,52.63157895,29,April,NA,post,184.7638,187.164,317.9295,415.8972,176.2448,328.3246,328.3246,Occasional sighting,Present at low densities,6.430248476,3.97371871,B
6,1,1998,31,52.63157895,29,April,NA,post,184.7638,187.164,317.9295,415.8972,176.2448,328.3246,328.3246,Occasional sighting,Present at low densities,6.430248476,3.97371871,B
6,1,1999,84,92.68292683,79,April,NA,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,1999,84,92.68292683,79,April,NA,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,1999,84,92.68292683,79,April,NA,post,122.129,184.7638,238.2865,317.9295,123.7372,261.3991,261.3991,Occasional sighting,Present at low densities,9.182284253,7.983721146,B
6,1,2000,88,54.71698113,82,April,NA,post,202.4461,122.129,294.9768,238.2865,72.8033,194.397,194.397,Occasional sighting,Present at low densities,2.643604415,-1.277030051,B
6,1,2000,88,54.71698113,82,April,NA,post,202.4461,122.129,294.9768,238.2865,72.8033,194.397,194.397,Occasional sighting,Present at low densities,2.643604415,-1.277030051,B
6,1,2000,88,54.71698113,82,April,NA,post,202.4461,122.129,294.9768,238.2865,72.8033,194.397,194.397,Occasional sighting,Present at low densities,2.643604415,-1.277030051,B
6,1,1997,34,61.11111111,29,April,NA,post,187.164,200.1793,415.8972,296.31233,132.6857,229.2076,229.2076,Occasional sighting,Present at low densities,10.22519496,8.116368847,B
6,1,2009,209,23.97260274,181,April,13,post,159.3382,263.174,281.137,376.8335,87.8578,194.2247,194.2247,Occasional sighting,Present at low densities,9.531870641,6.924054685,B
6,1,2010,487,32.16374269,452,April,NA,post,230.0582,159.3382,359.3903,281.137,183.4823,341.5012,341.5012,Occasional sighting,Present at low densities,4.129310408,2.537526643,B
6,1,2006,180,35.34482759,157,April,11,post,84.7689,229.7615,207.469,364.4866,127.3064,251.6664,251.6664,Occasional sighting,Present at low densities,-2.591314364,-4.45697165,B
6,1,2006,180,35.34482759,157,April,11,post,84.7689,229.7615,207.469,364.4866,127.3064,251.6664,251.6664,Occasional sighting,Present at low densities,-2.591314364,-4.45697165,B
6,1,2007,186,23.07692308,160,April,17,post,146.895,84.7689,282.4389,207.469,147.5443,272.9255,272.9255,Occasional sighting,Present at low densities,7.200797414,4.595604473,B
6,1,2007,186,23.07692308,160,April,17,post,146.895,84.7689,282.4389,207.469,147.5443,272.9255,272.9255,Occasional sighting,Present at low densities,7.200797414,4.595604473,B
6,1,2007,186,23.07692308,160,April,17,post,146.895,84.7689,282.4389,207.469,147.5443,272.9255,272.9255,Occasional sighting,Present at low densities,7.200797414,4.595604473,B
6,1,2008,182,23.13432836,165,April,16,post,263.174,146.895,376.8335,282.4389,176.6052,390.3264,390.3264,Occasional sighting,Present at low densities,7.249200077,7.999922115,B
6,1,2008,182,23.13432836,165,April,16,post,263.174,146.895,376.8335,282.4389,176.6052,390.3264,390.3264,Occasional sighting,Present at low densities,7.249200077,7.999922115,B
6,1,2008,182,23.13432836,165,April,16,post,263.174,146.895,376.8335,282.4389,176.6052,390.3264,390.3264,Occasional sighting,Present at low densities,7.249200077,7.999922115,B
6,1,1993,65,38.63636364,61,April,NA,post,248.5568,296.0144,453.3343,466.3553,109.181,233.2857,233.2857,Occasional sighting,Present at low densities,9.191310507,6.876269203,B
6,1,2009,209,23.97260274,181,April,13,post,159.3382,263.174,281.137,376.8335,87.8578,194.2247,194.2247,Occasional sighting,Present at low densities,9.531870641,6.924054685,B
6,1,1992,66,45,58,April,NA,post,296.0144,186.9775,466.3553,314.1008,117.3802,263.9104,263.9104,Occasional sighting,Present at low densities,4.425525498,3.74007022,B
